evidence_id,source_dataset,source_reference,source_locator,hurdat_storm_id,candidate_hurdat_ids,match_status,affected_country,affected_country_code,evidence_date,event_name,evidence_type,chn_original_category,hurdat_original_category,conflict_flag,adopted_category,no_affected,total_affected,provenance_class,notes
EMDAT-1966-0072-ATG,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:730,AL091966,AL091966,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Antigua and Barbuda,ATG,1966-09-26,Inez,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1966-0075-HTI,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:1089,AL091966,AL091966,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Haiti,HTI,1966-09-29,Inez,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,67000,67881,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1966-0078-BHS,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:821,AL091966,AL091966,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Bahamas,BHS,1966-10-03,Inez,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,3,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1966-0132-BHS,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:1090,,AL091966,AMBIGUOUS,Bahamas,BHS,,Inez,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1967-0057-LCA,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:1532,AL131967,AL131967,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Saint Lucia,LCA,1967-09-07,Beulah,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1967-0058-VCT,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:825,AL131967,AL131967,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Saint Vincent and the Grenadines,VCT,1967-09-08,Beulah,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1970-0120-DMA,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:1100,,AL081970|AL091970,TRACK_DERIVED_CANDIDATE,Dominica,DMA,1970-08-20,,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1973-0045-JAM,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:763,AL161973,AL161973,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Jamaica,JAM,1973-10-17,Tropical storm 'Gilda',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,2500,2510,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1974-0044-TTO,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:1114,AL071974,AL071974,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Trinidad and Tobago,TTO,1974-08-14,Tropical Storm 'Alma',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,50000,50000,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1974-0046-BLZ,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:768,,,UNMATCHED,Belize,BLZ,1974-09-02,Carmen & Fifi,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,70000,70000,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1974-0047-BLZ,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:1570,,,UNMATCHED,Belize,BLZ,1974-04-17,Hurricane 'Fifi-Orlene',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1974-0047-JAM,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:769,,,UNMATCHED,Jamaica,JAM,1974-04-17,Hurricane 'Fifi-Orlene',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1975-0055-HTI,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:1578,AL131975,AL131975,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Haiti,HTI,1975-09-16,Hurricane 'Eloise',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1978-0117-BLZ,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:870,AL161978,AL161978,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Belize,BLZ,1978-09-18,Greta,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,6000,6000,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1979-0069-DMA,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:1595,,,UNMATCHED,Dominica,DMA,1979-08-29,Hurricane 'David & Federick',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,70000,72100,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1979-0083-HTI,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:591,AL091979,AL091979,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Haiti,HTI,1979-08-31,Hurricane 'David',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,1110,1110,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1979-0185-AIA,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:1140,AL111979,AL111979,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Anguilla,AIA,1979-09-03,Frederic,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1980-0076-LCA,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:1143,AL041980,AL041980,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Saint Lucia,LCA,1980-07-31,Hurricane 'Allen',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,70000,80000,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1980-0077-VCT,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:885,AL041980,AL041980,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Saint Vincent and the Grenadines,VCT,1980-07-31,Hurricane 'Allen',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,20000,20500,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1980-0078-HTI,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:1144,AL041980,AL041980,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Haiti,HTI,1980-08-05,Hurricane 'Allen',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,330000,1165000,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1980-0079-JAM,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:886,AL041980,AL041980,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Jamaica,JAM,1980-07-31,Hurricane 'Allen',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,30000,30009,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1980-0230-DMA,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:1606,AL041980,AL041980,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Dominica,DMA,1980-08-04,Hurricane 'Allen',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1980-0305-GRD,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:1607,AL041980,AL041980,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Grenada,GRD,1980-08-04,Hurricane 'Allen',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1980-0306-BRB,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:602,AL041980,AL041980,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Barbados,BRB,1980-07-31,Hurricane 'Allen',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,5007,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1984-0092-DMA,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:1446,,,UNMATCHED,Dominica,DMA,1984-10-09,Klaus,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,10000,10000,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1984-0242-KNA,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:1180,,AL181984,AMBIGUOUS,Saint Kitts and Nevis,KNA,,Klaus,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1985-0133-JAM,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:1186,AL131985,AL131985,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Jamaica,JAM,1985-11-18,Kate,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,300,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1985-0389-TCA,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:1644,,AL131985,AMBIGUOUS,Turks and Caicos Islands,TCA,,Kate,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,770,770,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1986-0112-LCA,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:1650,AL081986,AL081986,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Saint Lucia,LCA,1986-09-08,Danielle,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1987-0160-VCT,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:1657,AL121987,AL121987,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Saint Vincent and the Grenadines,VCT,1987-09-21,Emily,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,208,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1987-0164-BMU,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:1463,AL121987,AL121987,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Bermuda,BMU,1987-09-25,Emily,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,40,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1987-0535-BRB,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:1200,,AL121987,AMBIGUOUS,Barbados,BRB,,Emily,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,230,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1987-0536-LCA,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:1201,,AL121987,AMBIGUOUS,Saint Lucia,LCA,,Emily,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1988-0424-HTI,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:25,AL081988,AL081988,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Haiti,HTI,1988-09-11,Hurricane 'Gilbert',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,870000,870000,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1988-0427-JAM,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:332,AL081988,AL081988,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Jamaica,JAM,1988-09-12,Hurricane 'Gilbert',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,810000,810000,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1988-0674-LCA,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:404,AL081988,AL081988,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Saint Lucia,LCA,1988-09-11,Gilbert,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1989-0108-BMU,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:18,AL051989,AL051989,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Bermuda,BMU,1989-08-08,Hurricane 'Dean',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,16,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1989-0115-ATG,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:107,AL111989,AL111989,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Antigua and Barbuda,ATG,1989-09-17,Hurricane 'Hugo',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,7500,8030,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1989-0115-DMA,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:108,AL111989,AL111989,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Dominica,DMA,1989-09-17,Hurricane 'Hugo',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,710,710,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1989-0115-KNA,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:66,AL111989,AL111989,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Saint Kitts and Nevis,KNA,1989-09-17,Hurricane 'Hugo',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,1300,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1989-0115-MSR,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:50,AL111989,AL111989,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Montserrat,MSR,1989-09-17,Hurricane 'Hugo',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,12040,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1989-0115-VGB,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:43,AL111989,AL111989,CONFIRMED_EXACT_NAME_DATE_OVERLAP,British Virgin Islands,VGB,1989-09-22,Hurricane 'Hugo',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1990-0041-HTI,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:416,AL021990,AL021990,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Haiti,HTI,1990-07-27,Arthur,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1990-0042-BHS,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:1667,AL021990,AL021990,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Bahamas,BHS,1990-07-27,Arthur,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1990-0043-TCA,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:1668,AL021990,AL021990,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Turks and Caicos Islands,TCA,1990-07-27,Arthur,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1990-0044-TTO,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:656,AL021990,AL021990,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Trinidad and Tobago,TTO,1990-07-25,Arthur,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,1000,1000,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1990-0046-GRD,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:1669,AL021990,AL021990,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Grenada,GRD,1990-07-25,Arthur,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,1000,1000,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1990-0052-ATG,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:1670,AL081990,AL081990,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Antigua and Barbuda,ATG,1990-08-27,Gustav,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1990-0053-MSR,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:1474,AL081990,AL081990,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Montserrat,MSR,1990-08-27,Gustav,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1990-0054-KNA,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:1475,AL081990,AL081990,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Saint Kitts and Nevis,KNA,1990-08-27,Gustav,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1990-0070-LCA,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:105,AL131990,AL131990,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Saint Lucia,LCA,1990-10-04,Hurricane 'Klaus',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1992-0065-BHS,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:152,AL041992,AL041992,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Bahamas,BHS,1992-08-23,Hurricane 'Andrew',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,1700,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1994-0216-LCA,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:168,AL061994,AL061994,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Saint Lucia,LCA,1994-09-10,Tropical storm 'Debby',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,600,750,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1994-0510-HTI,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:190,AL121994,AL121994,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Haiti,HTI,1994-11-08,Hurricane 'Gordon',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,1500000,1587000,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1994-0510-JAM,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:149,AL121994,AL121994,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Jamaica,JAM,1994-11-10,Hurricane 'Gordon',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1995-0192-ATG,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:158,AL131995,AL131995,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Antigua and Barbuda,ATG,1995-09-05,Hurricane 'Luis',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,3702,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1995-0192-MSR,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:159,AL131995,AL131995,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Montserrat,MSR,1995-09-03,Hurricane 'Luis',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1995-0208-DMA,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:450,AL151995,AL151995,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Dominica,DMA,1995-09-14,Marilyn,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1995-0211-DMA,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:163,AL131995,AL131995,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Dominica,DMA,1995-09-03,Hurricane 'Luis',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,5001,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1995-0212-KNA,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:160,AL131995,AL131995,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Saint Kitts and Nevis,KNA,1995-09-05,Hurricane 'Luis',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,1800,1800,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1995-0213-BRB,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:976,,,UNMATCHED,Barbados,BRB,1995-09-18,Marylin,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1995-0404-BHS,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:119,AL051995,AL051995,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Bahamas,BHS,1995-07-31,Hurricane 'Erin',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1995-0404-JAM,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:146,AL051995,AL051995,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Jamaica,JAM,1995-08-03,Hurricane 'Erin',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1996-0266-JAM,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:691,AL131996,AL131996,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Jamaica,JAM,1996-11-21,Marco,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,800,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1996-0325-VGB,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:1707,,,UNMATCHED,British Virgin Islands,VGB,1996-07-08,Luis,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,3,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1996-0502-HTI,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:465,,,UNMATCHED,Haiti,HTI,1996-11-09,Marcos,EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1998-0345-JAM,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:258,AL131998,AL131998,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Jamaica,JAM,1998-10-26,Hurricane 'Mitch',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1998-0377-BLZ,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:260,AL131998,AL131998,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Belize,BLZ,1998-10-25,Hurricane 'Mitch',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,60000,60000,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1998-0380-HTI,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:228,AL071998,AL071998,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Haiti,HTI,1998-09-20,Hurricane 'Georges',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,12000,12029,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1998-0382-BHS,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:263,AL071998,AL071998,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Bahamas,BHS,1998-09-20,Hurricane 'Georges',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1998-0382-KNA,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:264,AL071998,AL071998,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Saint Kitts and Nevis,KNA,1998-09-20,Hurricane 'Georges',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,10000,10000,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1998-0382-VGB,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:255,AL071998,AL071998,CONFIRMED_EXACT_NAME_DATE_OVERLAP,British Virgin Islands,VGB,1998-09-20,Hurricane 'Georges',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
EMDAT-1998-0383-ATG,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:238,AL071998,AL071998,CONFIRMED_EXACT_NAME_DATE_OVERLAP,Antigua and Barbuda,ATG,1998-09-20,Hurricane 'Georges',EMDAT_EXPLICIT_COUNTRY_IMPACT,,,,,,2025,DIRECT,Confirmed only for a unique named HURDAT storm with complete overlapping dates.
