heldout_scenario,simulation_id,sample_index,input_sha256,training_scenario_count,budget,algorithm_identity,implementation_revision,status,certificate_status,iterations,full_exact_certification_calls,result_sha256,failure_type,failure_message,first_stage_sha256,policy_sha256,policy_label,training_T_COST,training_worst_scenario,training_worst_loss,first_stage_cost,Q_Water,F_Water,R_Water,Q_Vaccine,F_Vaccine,R_Vaccine,Q_Crackers,F_Crackers,R_Crackers,row_sha256,full24_source_first_stage_sha256,full24_policy_sha256
h05,LA-0099,99,b829dc14128adbea04f3b65d0574792a25510f5aa3afd71e43c7ebb5c51b5754,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,0d09627673234f4cbcd1013c34c63a3b38defde18de2168dde938f62ad6d7c6a,,,298e76a9c4f1b973d6239016730f1bab8e5ce6c9d8cb56413cfc4f620cddf6ce,5caa547aeb4d24cb8d6b5edf6485d6fabbdae4aae7bc803ef180887b4619cd84,P2,1229453603.2908099,h09,1216692309.867116,12761293.423693929,17016694.209815722,0.0,NONE,0.0,0.0,NONE,0.0,66832734.86199032,R0,6c6ea3ff3fdf1ff42bd753bddcbdeab7be2acea5fbe6c684874c467af42a3d33,b0312b5d9b1361c40c5dac5ab200998c90cadf1f1abd016654adce3a38576f68,77ce3a803364b36d7ac84cd575c10ba54f73ff9efc27ecf1e5bc769b7429233a
h05,LA-0456,456,b066efd1277392e47a13fc2f7059978a970609a31cf8da91e84df2298f8679ae,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,bf94f91266ae812525b77f94481c4f6c15a5bce6c880a3e17ea28bad829bdcd3,,,5028c238ad0504f81510a20ca19745aa5bc5b7ad8970b15319a12e82373cd490,c25f3d126037fdf8e30af201b6fc0f5bd1c0cea6cb116dad56da1aa228390adb,P4,1210323366.1338835,h09,1208877730.6525464,1445635.4813369696,0.0,0.0,NONE,0.0,0.0,NONE,0.0,263993623.27480674,R0,dcdc73a5322ffd725d2aab24490c71ba3178ac43d077d85ac843cd78b1fa6e08,09219eb1567fad60ca15f6458b8719bce2678e9d9ce103e469d3ef7ba54dd18e,acfcb3e3f26543c321fe6ef2475a29a5be25d3eeefdd12f95913c6508ba2c1a8
h05,LA-0383,383,d9bc9e10cb7d887e13c11bb324c909d2b0a56792655b93008f11fe567fdce922,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,93110ed1b06714ddb9546b43a3475bc1f4bf277806f3da2fb08b2cc891668c91,,,ff6f489354ec3dcf39d91d525bd535095d79091b5a5503466bf0f726fd1c8d9e,1935c2c10ae3a47082a391d25c12edd21582c0e6897e2fdd66e91458bb09c311,P4,1206887633.3687465,h09,1202088331.5562055,4799301.812541097,0.0,22367068.87116262,R0,0.0,1633442.1775923606,R0,0.0,0.0,NONE,f5a619bcc0c57ff504985cb94c7a1389d559980d4c4cc5ac2e1ce17d63f38045,10aa38b6d0985ae541baa28d1605d2affd615d748649a2d68c0211931c0e9806,bffdbb4f438fe8ab62d986590c12fec8be6e81cf632e1aad0958a49724c4244b
h05,LA-0249,249,146da0e0e6aea1f7a59231966d2e650e4f12af806ffbc15f14ebeb711ae0f5d0,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,16a6ead334dfbdac0eb55de9bdc40fe2d6258918ee2ffbf2e5c053e30e610c31,,,6015554c205f5c01c6cd2cbbbd25c0e851335355b10b167b1a662e79ac8778b4,facfc405f3186bad8e155c5467bc6223db5ce1269e386eed95c084cadb8a299a,P4,1205339150.3899312,h09,1201477401.098437,3861749.291494233,0.0,489607.92618313426,R0,0.0,2116732.339423815,R0,0.0,0.0,NONE,457b882010044b058ebaa944e52543afbb7cd7dbe1e3f4e969dacf523ca37aee,b8392fd25d0385d3b93163e0fff233e9adde9fc888b4ca3a58a7dcd56362656d,212525f9bf4ccea66d3136085e8a45895f95bff0d1afa97e3078510c491c8f77
h05,LA-0060,60,3fbff512e96462ac99227b6ccf0461dceeb78c53d1cad8a9a62586e56ff6ae78,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,a22884b95e93f9902aa0bbb6c6e74adb2ef7fdff33c70ce7ae1d31ae88da8e96,,,cf36bdf099117de7a8f1a7eff10c77c5adc5b9ed5ac4ffd3a7ca24e7ea151cc8,7aac6f03f2320a397491eb2994fbc97c5caa2e6b3a48b21c0ea6a8fb4c51ae89,P4,1228595212.7699392,h09,1222194001.247196,6401211.522743116,0.0,0.0,NONE,0.0,0.0,NONE,0.0,195802945.80655378,R0,8750447295747c504bd7b7893bbaacc7ecde5c6ef5bc5af10d86ddd9f5294a1e,13e26545156be9f9b1a4923b52e950f716afb2e0bf78b4c17f49481542b5ac25,c27da63207ec542c659421aa6294a0bc23b52f1706e93ce956e74794f2bbd729
h05,LA-0999,999,763b37c09980bbdc1fc1b17613fcac2648630c41f36f572432a9eab7f3653a72,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,c2f8ad6ac77366e3e8ef371316ec77b845d193947ee8c1d98eca06cee8f29c8e,,,bf09d5954b0317e9932efec05ccf4fdd923a19e1f2324cf1a6f963332e63db19,083fe67ccc71b472648eae9854a028f78b71103831597efd16d8a6deaa51050c,P4,1204628469.2130654,h09,1195715770.0530913,8912699.159974065,0.0,0.0,NONE,0.0,0.0,NONE,0.0,392941678.9138684,R0,efdc8d1634a8e23679c3b6ebe842a92a42838c952f192aa7a4f2ca55282cf0e0,75a1c80510bedb7942e015399ba190b85eb6d603dd8515f73bc3209683ef522b,6f9841a45a4aa56c6c6dee76c16642686e19c297868a212476a91317d2197402
h05,LA-0927,927,180dc572142d09eae64ab1ff4cdef1f3b9eae566ddd5fbe1049bd9da1419be57,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,44f3002e61b85b8b4ea349fd839db0fa8444746a1d7da32540e2eb266174e475,,,67f32e1b39e7a4737c27bd0a4f98f225c363b01c216ff710a3f733eacda649e9,6042ba1d2f7613de1cfa6906dc931784b610a43508776492d3400fb8697b11cd,P4,1227771228.688384,h09,1218765799.8993268,9005428.78905734,0.0,0.0,NONE,0.0,0.0,NONE,0.0,176314552.13452187,R1,5a443a01675b296a5bbb47621fbdd7e477c4d7f260d8d13c48a3c56b5a1e8f0f,6b44ce2ee9ed46c08ee6233a14c61ec50a7864b4242441cff7a6c1129ffa94a5,d7d9ee857726ce0b9383598d75bd2a8136b848cd14746ede8a45ad771eb28c74
h05,LA-0962,962,94051f5d79aaa9d30b40f544272cfd0efed889ed6139971b0f730f47cd1b503a,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,eea286fe333c49a5f72995bcdcbb1854a601d8ec684122cc03fc9c08a6d3dbf2,,,bdf6ea891e6f9d2e7c83e52ebb35585c6649fe9905a2049114289d709e4f5bc4,a44605c093fc80254b2c49e10f90aa393427f13678a3ec0ea6e96e5a273c8ab8,P4,1211776584.7782452,h09,1201431159.6004493,10345425.177795837,0.0,0.0,NONE,0.0,0.0,NONE,0.0,244536320.52751648,R0,b4f36db3c93d8b9c9a5c90b542923dc5e08932f40fb043c1f08d3ce7c4023ee9,dcbeec1258d90a21f811b6abd1dc24564faeff3ec13ac63b1548e6e7ecdc3299,e38dae3ce5768890b9e3a8831450f432f76141df165bb3517a450f902b6869e0
h05,LA-0044,44,a038cf45cee562876a7617518296aa0442df2ad4ac8f6514371e7f89246f5f5a,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,6,2,fef74cfc9a07e969dbb00742bdb8afbfc2d2a74a3d3b9d253d0cd7bf01675f08,,,dd3a8f4ec72bef4cf095313bbe9326eb4d127436cac236c5bb987500771bfa5c,eb938efebec4d494f5be77ed9cda41bebb5caf81877bdef4c8698bb9df73e30c,P1,1224325286.7951932,h09,1205187380.9397547,19137905.85543848,15113854.054483818,0.0,NONE,648492.1326546412,0.0,NONE,0.0,0.0,NONE,96dac567bdddf4bca3a5bfc6b96f67c2c78f562017f6347593fb90bbfd5f5beb,c719477820841731020aa4499cd6a02ebfd38130cc914b2e8b19bb9f99b57088,00e9cfac453902fdb2e2409689318ea81b9bbbb7216009a7a7f2315f48261e1e
h05,LA-0048,48,094350cdea0997d0c0c41a1c2a14236c8020c9c96601c54849ba12b930a914a4,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,e95984ec103c33335d407e4a31ee7f6726b63a3a78a66d2bec2094cac017af04,,,855f667e3df9d6811c3eb95ba896f30de6cb634c0101a4ac5aace408d33be713,bee7b2dc7635837d239f9aa16d850919f037ea76e9bf9973f9e446eacb997cd0,P4,1236074330.6642234,h09,1229917908.5918682,6156422.072355193,0.0,27784376.925777834,R0,0.0,0.0,NONE,0.0,93286582.51719168,R0,1a7272e8698e7ad4f127bbf344ac77dc0a191d4fa6e77b3632e428d1b37e16d9,4f9292489bc68e81834da49be0d6b4920c5afa13c7249ea00b5dcc736961e74c,2d91c0263dbcebd36614eb67b89b388cb9dd15e73f5bc14f4b440c1a82675395
h05,LA-0976,976,c649e11efae62a4f0f713e10c1efc11152d19ba019172ea5de07228ead73426d,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,78988cc816f346bbc17dce42645f315783eb99bc0b9b339940a4c3a82dd67fe4,,,73da6c52161053a91d1a418007ee7aff0d5838f6fb5e0442e56210b21489e441,4ebd265f5db7e3d9c8c8ee9f15f5f1dd0d9bda21ab617817a255c51bfb39e031,P4,1207977200.1601307,h09,1206358906.3642437,1618293.7958871096,0.0,27162560.94819488,R0,0.0,0.0,NONE,0.0,286951212.7825148,R0,8acbafec09e29aca7739cf5a339daeed0c0e6554992c608b6c3803a647a0cdc2,d47c69fef4e58703c0551069dae2153a6f3b5da25db1b2ecfad1f33a4884b7c3,145f470906095d041dc9d5b8e59f2a74cf9102bff45ca4c0e9e4394138f1d8ff
h05,LA-0267,267,6eae671f5585cb18e3e7c982f8cc203ebda7a751b2b05ca40208762b7e981b65,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,a61c76ec92b434fd1af7856d55322854ffd8f362ecb6427398dcb78143c26342,,,6fba19e9c5a0daa7ecf587fd5e5570dde406fdd9084ddfaba82380f0ddbe45a3,34cad9c1386b56e0e830191167c8419d6e8e2d0ed2176d0bac3834b60a1f7a95,P4,1195332935.9303405,h09,1190052722.3351448,5280213.595195696,0.0,17134720.413222045,R0,0.0,0.0,NONE,0.0,236585505.9984637,R0,9b146b3a0495205a15801e80015502c8a3f467e6e56273897a626d393c47240a,29d04fd05b5540945001f6ca11095633a1ee66c28bd6c8e749ee2097749ff99d,380fdd908c93aaa1d64b561fe389806385e5903fc3f384504bc31d2f144998f6
h05,LA-0650,650,896e1ab448726f2971ba9a04b3ebaf173c1cdfc6a202764ddb5b4de5a49689f7,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,b417ffcb1c69f5c4e049a1b5fe33bbacc88f987d8b165f9b5e574fbf7864c8f4,,,a12ea02e2bfca8f192990e7a6dd67dee52c235a6776a8502c0d1d57ac354a6cc,9c9d3645470f9d43dafff00ae40d2c9695a154db564769632cf7cd8965144456,P4,1173592870.5655491,h09,1173420697.5783708,172172.9871782699,0.0,15656541.240527626,R0,0.0,2043838.923424806,R0,0.0,0.0,NONE,1be1c6a2b6e9cd56a484d0feba98e9caaed819e4e51d14d4facede39bd4fd03f,ccc8455ff4e63914ef1e95ace1afcfe5ba8b1686e85774b67722af7afa529c42,3ecb7b08dd0c46707018ee93c2122e51596eaab4f5e7ac7096d2ea07d8ba63db
h05,LA-0867,867,28d7dc1f1b6dced946b0bc1468f120ff95e0d44e9be3e0ae9a3210a423a24db5,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,12a63adbd402b7b7ca18d7420d55c911ca6c0a0f60a39da15dabf318d4c3354a,,,cda0817439ee450ff12e6752502f0f96812c8ea86d7c61223ef2e75800aed935,167d2d64b3ecd69c53eb3585fa5de14a9608d082676693836dd54ab64b35a39a,P1,1238675341.8834758,h09,1219537436.0280373,19137905.85543848,21056075.468363512,0.0,NONE,381512.60922443337,0.0,NONE,0.0,0.0,NONE,94760a0ca8223793547256f1e5580a55f343802fb2b1016fab719f4b51ccb4e6,f8f7f932ebc369b4eb1310f0103997b3853ac2acf245f77a7dc96fd472c276e0,4add7396fa95aaff705dbba3a01abe54d6eaa6b68e958a73aec497833d0328d4
h05,LA-0416,416,669e449e72b58dc8c22a12ea129611eccdb1ec6b9fcc545c816093c674e68f3a,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,3d396f856abfc299066a606b6eade8e19d9d5769e69445a7a5c791696aaeaf0e,,,492f5581a3fa7568f8db7e72c3d3945cef36f1d03093307cc017b693bf17ee0d,2c02eab37b5b6c9a1927bef299ce44f1347c7a56496786b9a278ff88c191f76c,P4,1206524278.0228066,h09,1206230488.4924557,293789.5303508626,0.0,0.0,NONE,0.0,2374141.9330024207,R0,0.0,0.0,NONE,bc5ce0f55c49a61a3060af357ba5b14f62f5a16c6f41de18c03a7b296836b32f,c207aaf3db4fbfa4abfd62f8147cddb46f5fefb6def94ca8d8b518cd89fad240,ae0a1f80a15b87b220180175e568843a5bc4c52fa0e649584dc7ed2bee08c530
h05,LA-0205,205,23884bb8c90f192c69fd9bf16e5ebb5435e6ef34e9ccca458cad5799c9599c75,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,24a3cf432e33ea81ebb44321969933952b8d2f346c060ec94659bc3d5f775660,,,6adebf2faf1cdec2540cbb017e548cdba86034919554cf89f8a515605bbc2eb8,60fc9f7f9d004a45c8e1e4b1ef509c3976efe27bbf9ef2f9f6cfe62072808963,P4,1220218410.0448766,h09,1213873651.9240494,6344758.120827274,0.0,0.0,NONE,0.0,1958806.5876235897,R1,0.0,0.0,NONE,a77f34a83526bdbe643abcb04e96524308df5548d434492aa66cf68ed35367b0,74ed17bdd25b75035e22d2309544e69b75135234132f3acece35b0651ca21153,b194210f6c5d955ba2988482091dce61258435815b31dee7dea263bc6c642f73
h05,LA-0120,120,dcb80b654ab21716af1c3fba71c854c2b5e8f2ab0511c85b235a3e410f4810b5,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,e9741d4350696d3cc128e87aef12ac33928ed893e600f623b9ca99202cb45be8,,,dae24bb7772d115f5f214c80cb86baae66129530ceca1205d4cd503106d1d63b,bfb5b716424e80c37e75834dbbc8346c9f4368ba8c015ecb1c6c91e1f51d4b5d,P4,1215777307.5997186,h09,1206207162.7952135,9570144.804505052,0.0,0.0,NONE,0.0,0.0,NONE,0.0,370053049.6062205,R0,92f767d6cac7d57873583cf900ad1656164cbe59ebce1e20b517a1fe2de05a1b,ce124716f0ecfbf74288038c5af4402c92f90516858666f892c54f402b2fa039,f85d38fec328628100852e0351ea4268e9b4f35a3f0181ea475434b3f7d0b680
h05,LA-0327,327,26b0ad5717f7a58cc774343f1b9c7b20588ccb2ed4387459b73a4ebb14338ef5,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,096198dbcb4b74c755ef2b41089a6ca5d68e1b3113771a35135c771cc9da774d,,,c0eb29fbe89f918444e44f1b595d757243ec39788f173a229cfbfe79cb2ae695,e845a547e6712c00f3b753aceb8d5c6a54e6c34643ad15af5d66c27beed4651b,P4,1221156351.5273213,h09,1220095177.2013907,1061174.3259304978,0.0,13426913.612402048,R0,0.0,0.0,NONE,0.0,96457156.4259252,R0,4e829d2a953ef735970eaeae86ec2c1dc41e5a267b2d9260889e0d488b7d9c3f,174b89d0c6a3570c3b6d105efd8a43f92ada73c768ad2298140e3dd0ba64779f,5482b69db74747454e287b2929df16d8af9ab4e366873e45ccce827aa3876592
h05,LA-0598,598,242e4b2709d58e8d94223acc7cd58866ffb48aeb717b44660a55306eaf0e733b,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,67e99a95cec715f56944b36757124b171244789933268b1e06da7a69ebfaa8f9,,,28869aed66b460b1c8146da3470050f32ce7e73b2a377efdac43bb67a079267a,a3f2f906fddcc44e435808b59c09e01ea3a64f384a343d4b324b023e9a734e05,P4,1215678719.9426825,h09,1214842925.9296584,835794.0130240134,0.0,0.0,NONE,0.0,0.0,NONE,0.0,269726589.2650498,R0,3ec4277a2b15ecfec732d8968babbaae3f2d4edbc84ae41c0ea5ea8010cc8088,21a9968853cf2067143caf4400a5551c86f2a362a1da49f8948e7d87b33fec21,d6e983c124a931a612c4a72b45dc2597c92a189e742e3f0366642135d6aa5676
h05,LA-0855,855,180156333d55d9a85e6f41be522acb01ef74398f9989bf6602a86b9ce3b9e979,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,6,2,169bed86bcaa869f22889abb4bda7e36e4f272935836ddd45cb5973375ca1b8b,,,4c0864049ea6f101b298c7c3d189f1b5e2c7aa9dcd9b218dbd24526930d7772d,07ecd34d4c45c7bee81ae8b8bc4f5198894252c12ea7b290cea8bc0010360c0f,P1,1223739720.2537177,h09,1204601814.3982792,19137905.85543844,14941787.429378249,0.0,NONE,656222.9562590279,0.0,NONE,0.0,0.0,NONE,ef3dab4ce58b58ff1e5038f380d25efa282e52c46d46bf39ef68d27a5192d224,34b58ef07727e901d4e5279cbf8df8293045169c2217aa990e5ac440a0a10ea4,a9d738e5dd00b54cf2c81be1907dc1c0b4a08f68b72c9304a15bbc7f68dd8b58
h05,LA-0477,477,0b1babee6d4db71c3411cbeaa0064089662b8b7c27268b0cfc424e8fc084c64b,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,b9c576acd07e0e8f33120beba97c83f927b5f226ca2def4d1ac98c6e9454800c,,,9f5481a113cefa64e5f55780bacfd1e0d2e067c1bde05d4c48d22004f48531d8,05696c0f57084292dfd4a3cd119bd09ad05cc0a708b401e724b096632f7e558d,P1,1240720693.3263164,h09,1221582787.470878,19137905.85543848,22306078.92390549,0.0,NONE,325350.8973657665,0.0,NONE,0.0,0.0,NONE,0b080497098fd8ab6c46302d605bbd46283e101b0c0df7484f71ea1c08534013,b4571690479f38ab8b5eb9ce073bc1a775683e62fd999a23f81077568ee78b25,5ad9fab9edc9752ae224ee2d001d60afe127499531f6e3040ab563fde4d457b9
h05,LA-0574,574,b143113ec1f2e817a46d9ef9824fa874efd91615efe1b48fc0a2871735a443b0,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,f3193dc2350fe4c8fe99d2bc74d0c65c2d5f305521909463efbe320057a87e37,,,0cae045e6b7b4fa539240e33b46cd9b1dc939a1f820a6364196ea96ff531ccf7,088a9ad835d36041412670383809d9bf3bb6fcc0fa5a6667f329975ddc7421c2,P4,1190315884.16698,h09,1187688695.0663903,2627189.100589771,0.0,14412138.67546894,R0,0.0,0.0,NONE,0.0,217539848.6871453,R0,dd5e53f6af4b1a3ece38e7d9834f7e47b1945744969c4dc21eca69b2d67a6bd2,cf45f56c8a114076e271ec58323cc117f09547fb4e3c50585549a49c7e4ac4d5,195c6763f7adab3d8d0ae51a83f0b47a8acf1b9d3a5e8465f8912c91d232acf8
h05,LA-0492,492,12ef2746456cf5a77c74b4c82e4b425d99de836f2bc702dc87adcd3961dabb6e,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,6,2,991200b9c94e708417b6f7464a0fb85140a1678a0fc1bda78fb09ebef9515aa7,,,3793a52d02551210768c1e702febd5ee1eb40b4a8e0537ca63dde7922919913f,5525fdce7029fd6e0c9cc7b4ff690bf15d6b0a3e0fe19d139ebc7bafb6cfde0c,P1,1227899667.655367,h09,1208761761.7999284,19137905.85543848,16256596.292378554,0.0,NONE,597149.5863530028,0.0,NONE,0.0,0.0,NONE,1575c1b6e2e942ed63330abb74947b9966e1afa29dd96032126777f758dbd85d,ef48350d46554dfe2dd0ac18ffe0e3bd829a3a7108f3e62a73ef6576ed1c0eeb,f39aa3f538a9ba1c0102842d26805b089e5e4df39caac2ad0c299f5cc7415096
h05,LA-0354,354,c17d41a53215417e5264499caf66e812c1888c03f25a53be7db763b45211baf3,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,10a194c75a02db2dd8c87cb0cf74c7c19688e22210cc5d9819291964ac19d2b2,,,56d1583a1eee9a6492ef4452404befa25bed49d16265fd20be8d9e5ba39b2fff,2807049c32c44a2cada1421a7c31c057f6bce8c9f9be948115d9d3d58bdcd1bd,P4,1210820771.2177095,h09,1201186053.1641757,9634718.053533686,0.0,0.0,NONE,0.0,0.0,NONE,0.0,216183144.11076793,R0,29bd7d20eba40b41f93712c725c028867c76c2f3044864abf305c2afaab19bee,ced32d43eb2a95f37c25350395a2d2dfe349b0614690b9c447019bec0f2cb711,6ce834e0d9a1f4fb28acf89c9158921ba5787e7e89a0cb4c5e3660de6832d00d
h05,LA-0003,3,59411aa182359257e699b7fb7a72fa14dc02ccf983236a3bbbfb7a7ce21e6809,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,6,2,fc079d17c2893b8c538f4d6b8e034ec7129323eabf86ad48bf9e805bc12afb63,,,4df29cb88e16284753a28c193916cf3d157b7fbcc6274ac94c622fe7e9118cd8,03d0b423e8b61a9e3151fd206b24697a979e915956c877920fcc1afc15450579,P1,1220456158.4677374,h09,1201318252.612299,19137905.85543848,14045150.246489204,0.0,NONE,696508.1881789276,0.0,NONE,0.0,0.0,NONE,c1bc6c119e0181f2bc432dd75dd2d5a0a9cf15b227bb481356756fe889bca94c,ae7e87e6c1255fc48a411ed79ea64360f3b3479a26c75ab628aa74206cbafa44,16c37523096132b555966283e2fcbc1ece371f26a4ccb1bd1cc2918c7c12e559
h05,LA-0853,853,2010dc4b4f88ff2547d1e2cc5b1be6490307c83b91a28df220a8f21c7d098575,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,95bba6dd7d1521fa1edb810d8ff2d58a719e9dacbebd1d98ea89c70bcd80171a,,,0ab27ff27b8228e0edbc31e23e93fcb47cd8b04d1d3f50f99eb3214959b43675,12e3a030f12e23a3d8ab0e5cf34290e4444fd9cac690d3961c160a8382c0039d,P4,1237313201.5078242,h09,1231557634.2289171,5755567.278906995,0.0,13836399.232464166,R1,0.0,0.0,NONE,0.0,42059311.52405679,R1,42ab07e33fe12af10ca4eaa56a33126b1fdf260956ed6f80c0188b7643b47c2e,a73552fdab1cd9e5e450a062b2ba765bfd0d2b36a463a63cf28977d60227e336,109afe2d4fc5d7ddcc516856fa8881c4884433e826d63c4228dbf317dda3efe5
h05,LA-0140,140,6a963df29f758b8110288d1c0b1c81706cdf15bf4d34b3231109c25b36aee0ac,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,8cd5552a865777aec890248ea78ad9eebb17540e31159cecadee7028447be550,,,ad186c0668f41c5c27b22bbaba94b6a03f3ec63674c500535be3bbaa50f8a455,4962f7fc0a33ed0c221f528fceaba84c795f03509a35efaaa68cf49ff6c9237a,P4,1223976332.773505,h09,1219814200.0127275,4162132.760777356,0.0,0.0,NONE,0.0,0.0,NONE,0.0,219185384.69935077,R0,022b1c4599f2bd7f6491eb54253346b06a7b36760b803a5aa63fb5428d99e068,518d4d2afbc90cb832be0fddae0442bfd1e9874b61dbdc763387fdc3aa330fba,73a01058d5134086cf722d4b3aae980ce6b173b1a6be919096c91961eccb8a0a
h05,LA-0146,146,9fc956653a31aec1282b742c24601978481a47163bd9f378ea475db8dbcb6ec0,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,28ffee6cda86bf48d71574c08f895452cfa1ee9d13a732a46d9a3f85b8415b50,,,f6efd4a8490b96d0caee9589c7d7e1dd60a82d99e7d87dfd71338ee700fdc408,7c6241168ac831ac77ceffed7c8b42b9fd44556fa3b33447eb739130e4341468,P4,1179471464.5032446,h09,1174821539.023023,4649925.480221828,0.0,21149239.05305037,R0,0.0,2546104.1418878646,R0,0.0,0.0,NONE,cc53265d249692defca4122ac6724c222c937a915b435847943f16546f1bd8d9,2686d39b528bda994e6c16551fac325850990e6f37eb4c928bdfe0a0e7d3a6e0,982db11e71b176c8257584bd00c10f58543406839dde537d0ed8dbb75fe5fa22
