case_id,simulation_id,sample_index,input_sha256,algorithm_identity,implementation_revision,status,certificate_status,first_stage_sha256,Q,F,z,T_COST,worst_scenario,result_sha256,row_sha256,full_exact_certification_calls,complete_full_exact_certification_calls,witness_gated_retry_count,full_certification_witness_retry_count,candidate_witness_retry_count,scaled_retry_optimal_count,mapped_back_validation_pass_count,evidence_sha256
E2A_CRACKERS_A080,LA-0061,61,cd7ba256524cb036f33013c1005baf2ca2bf23e5fdc7a9fa10871d5c2a2e0738,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,0c3267bd5552317fcade3638aac223dd62169bc78529d33ce106aa36322d7c0e,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 106964803.78387314, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 18512709.00126394, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 1, ""2"": 0}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1226637819.8279154,h09,8bb41a5474a43cbfc7b9e4d5c41e67b3ad7cee4e5a57bcbd6a0b08c0a70e2599,76454f0205b460a5c38649f31d2e818f5bb31da749a9330bdb8ac610f3a8070b,2,2,1,1,0,1,1,60f057d1668e89ad9cece00ffc7a588f21baa13b297f5e8b4468634115c059ae
E2A_CRACKERS_A080,LA-0062,62,0a8476101aed9a3c938c73fcf4aa585e93a174a4346c5bbb4dd77fc8e931e499,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,45c3e2d59fa905d780ec55dd825e1bb7d103145c1e0a80349950578fe1aabd07,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 73921753.79331498, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 14171235.120877307, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 0, ""2"": 1}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1228827312.249072,h09,a0f022594e68e4067cd281e89b9615f6f95e2f3a8c89afa142c94f2fc62328e6,2132c7c6aff8df932aca57c617eb1c3b6ed77aeebe470f69b55e0a1ac74789cf,2,2,1,1,0,1,1,6846d1021c0488347076d6916913e399a32781a62b30c482e28275642bace22f
E2A_CRACKERS_A080,LA-0065,65,d256eadfc4945b86a5b851692b96cf9234577168b1f35668db33d3fc2eb72510,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,0f6c405ea586c689e486bc10844ea35ce0e9351c57783828e5f7f3882c21fc0d,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 141832001.1205789, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 17962244.14754356, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 0, ""2"": 1}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1218379459.6228788,h09,d29b6103d4657b4884ad1710dd8bb86a1ce45545664c0487df34bf6878cfd501,04fb47f3512da39f5e33d21dffbee44720f4036804f1a82eb32e80019c40fe0d,2,2,1,1,0,1,1,4580a84d43daab2f3397e5fa2d65cedf07939a4fb40d8c899e688518e7cb6ad2
E2A_CRACKERS_A080,LA-0080,80,767df1245d20d80741dfd4fbe80031014f35f4df4a9f845ee1a0c50bb9fc1ab8,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,4e708611a731724881061fdf9f4ee62186d06378fc21c2bf479948fa130a9da7,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 121135995.24627636, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 14504733.025962869, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 1, ""2"": 0}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1216604114.493364,h09,bd55aeb004e59883697f1cf858e1eeaad4d04523a4d05977279e201d922b7dad,3d394a3b7d43c8ef20c0b4ee7726dc19fd3c3e8837551274029f4347f01398e6,2,2,1,1,0,1,1,644759cbe61f7651bc47a9e7e1c4d9ba79dc5b8b91d6f72ac2843a8172029410
E2A_CRACKERS_A080,LA-0116,116,eee7d7cadd2df98a957bcce527a651580363520b9b2911b3872414e22cc8b5f2,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,05be3b9e1d8f3cb8531898adc5bc89d9e8ea88a509a6cace008f16b80d1db1b5,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 121921099.20285995, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 17166592.3313989, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 0, ""2"": 1}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1221474629.6792777,h09,5add1073ed8d1671bd784ad50b94ba6c336fe72c6540f6cbf58c3db091bfb100,eb5fdd4b03805b077c5522a11c8f1cd6831debe8715cdad5cf7780df9b52a917,2,2,1,1,0,1,1,29ed1bc7fc64df2fd99de8845286bfb232876c9ebe86c6d9d69dc7ad264f0c9a
E2A_CRACKERS_A080,LA-0154,154,5981ad8affb88f959adca326eb83e0af7dd4423a088a27b5f5768e1cf89564db,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,0d8451a15e615b3a87c048baffe2c06ef45ad634a9c84bc48f06b67497efe41f,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 15681347.630677007, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 160872.88181100436, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 13686978.509496989, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1237893322.447176,h09,ccb2d0b4b83882997bd40b42baa9cd3ab907a829115d15c363a90f809e11ea93,6965a404e35f4494861a22638ef46e029936dd9488fcdd20a55f949b8c291914,2,2,1,1,0,1,1,0a27b30a5a86356bfcf25d510204605c08324ebe96ab6cf713a510c25b15bb82
E2A_CRACKERS_A080,LA-0186,186,ad1879d20a25fa7fb3a6a0748ebcb2db03bb2ffdfd6666f96c0b3d44fc01510f,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,d2e7e7a4c7101b96d0075b1cc00a13c2a234b19fbba98d835594444c74644dbb,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 153186225.69401336, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 16119467.118262904, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 1, ""2"": 0}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1212113917.0119002,h09,5a0d97133ab3551e4333ebf0f38b17315146392048998ef0c475a233c87d8c8c,b41147cbe1cc724400fe8c054083256ff2903f1bb06a64b89442519c0eba3c60,2,2,1,1,0,1,1,3c13f20b3ab0fe80884fb8d8e6d3268a3f7d6f5ab5680b1f23dd393034cc08e3
E2A_CRACKERS_A080,LA-0208,208,86f8dee9613183fc59f97a4e65221bcd624a99be001735564d47f13ecd95937f,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,e9ea1992e3ac1c7ccdb6e496c23f60ce462509f588eaee524d69158b69484c79,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 59312129.45594894, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 12983934.471336452, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 0, ""2"": 1}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1231354511.2649283,h09,1930a1bd7935d73de47fa0b021a380eec93fd06fdf4c3b30e4f7891374a88216,31f464e90e91821167dfc815a634ff6243ad6a1b6d40540e6c1f158cf7b32422,2,2,3,3,0,3,3,1c573922b3ff53ed8941c128522f10a045aceba6ff9629ba64b3440ed7de35dc
E2A_CRACKERS_A080,LA-0256,256,5128bcece17cb3a18b6cd3de9cea9319781eb35b13a59ecbc186a3a22e80cc55,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,11dfd4431f42ce0cf3e09dd2ae17488bedb970aec1d9e89fab608027d30fa192,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 154013329.61404163, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 19456946.503895056, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 1, ""2"": 0}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1218303519.779484,h09,add014b40baa0ab06309089f4de27588c3911f5eba6f43063caeedf2a8fbbb82,87402d8c576ca9996047c9c13760f385f8d58e91fe395dd8437c69dd4c819bf8,2,2,1,1,0,1,1,6c720c8a701620a9126aed7439594105edb089f4a67cfecc2fa12e24c3d11997
E2A_CRACKERS_A080,LA-0273,273,6e3027e413984f86afddb8861f666c4f7f39e3f7b8fc8923bc2837cef8f6b96c,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,fcad5c5d14e4f330598af9f830332f699e92051d14eec6a9d719556b96136239,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 4879179.8225497, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 28029084.11250231, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1148391122.304724,h09,0d7a24df6c3eece9e1c42aa534b17118455fc3b6348e7f5deb6135e7bcb9e757,691cfe537a6d9a1fd550296f3bc8a6bd14d436a8695005f0a8df8446e1a725f0,2,2,1,1,0,1,1,045ce33d7e3801724176945bbcabb06251db02952a9c5de8020ea691c7622e49
E2A_CRACKERS_A080,LA-0289,289,fa2f1df2a5a81adf302bb6baff73cd4c0130b16333573323ae44149beefce25b,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,eb58e4c9a980a2627e66545d9827305b8590f301a6dc7df6a6a559e976bb6796,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 122505459.94622238, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 14902067.833755491, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 0, ""2"": 1}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1217113987.203449,h09,684976706a46f8cbdb6baeb3fa00ce4637b32e61333368dd2412c77960eb1b88,abb4ecc81234a5f502b1baf968239cfe0f2493ea3a3daad705c96f1ba4c2677e,2,2,1,1,0,1,1,4b8b1ca586f781997655ee909552140b93826ac2918ff78a9bb6960e3ef453b4
E2A_CRACKERS_A080,LA-0291,291,9c295c9cdc825318f593bdb2682c866fda5557c46098cfc294a300c2218d33e5,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,0c4b0b7f11b2fe23fa095e593091affd70199d6dd1efdc6eb88a19c01097b06b,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 3495150.943005016, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 22991388.706339866, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1161159235.7410443,h09,7843aad82caa7e24de4d603d8642e4215329c7a84cd182ead13a574fec4aadcd,21f4bdafed4471bf0a5b2a21720c020c0bd5c6e41350016016509b7e1da1a74f,2,2,1,1,0,1,1,ddf965f748b3f23f6b3239824783eb2baab0577214a3181edc8a8dc596b8831f
E2A_CRACKERS_A080,LA-0298,298,5ffcb8416097009ab57f63954644fb5c0775284c4e0ff34e8b6a48fa18cf6edd,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,0454b9673912e4ad30a366cba3a986f31f5f96b8eb77f125aeb786988e578b57,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 157955681.26586393, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 16529292.66601727, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 1, ""2"": 0}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1211907576.4839551,h09,61b8be05436f162123a75315a168fa2baecf4292ccf5d0376482088c38c18da4,f386cfb473ce12a187dd574c34725d4cb26e06c609522ae8d484f5a98a322274,2,2,1,1,0,1,1,1c7fdab7518926cb74d02e74215a60c97a23fb60d5e51a84e09514d2bdd1745a
E2A_CRACKERS_A080,LA-0327,327,26b0ad5717f7a58cc774343f1b9c7b20588ccb2ed4387459b73a4ebb14338ef5,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,ce432dd6223b6d931838451e8339592bc00f73f2cf570c729239b1ae3b8b830e,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 96457156.4259252, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 13426913.612402048, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 0, ""2"": 1}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1221156351.5273213,h09,4e9e6e2882c1a64712e534f9a9e138853d538d15180968731d40d3b648e62bae,21c8ad7d7d1143afad2615ad215634c3a8c1974649057647ac1e63d2f4399c0c,2,2,1,1,0,1,1,b7b0dedc3161050ef88fcc1bd9451057548f29dcfa6b4cf11eca8f31d80c7917
E2A_CRACKERS_A080,LA-0342,342,5975c8e611dac33b7a7dca31507f61ea3c00713614dd3bcbeabe2dc4d6bb8896,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,bbbae3d19175f793e8aec45d1e2f5cdbc69be868805ad6a6209268c1f59efc49,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 133308963.98562017, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 20684088.73943862, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 0, ""2"": 1}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1224037006.9422543,h09,02568e29373b8ebd1c43dc946273bf6715d6169a25edd63cf06eb96259e8126b,56692faf8bdfb90ed08522cf596029e03237d80be26b16751abc729639ddebff,2,2,1,1,0,1,1,df65acab05cb53adcbc6d84320e48c19912b59b950bcf5bd747c1d2c4f197576
E2A_CRACKERS_A080,LA-0365,365,03571409f530a57950103a16cc3d0f31cfa9635ee41d994996c4ed270bbb4e53,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,68f5ed29148c89c39d3f2b2673b2807dd34b54b1def494625c1f27757c0b4afb,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 110960636.14153771, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 20517892.12210975, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 1, ""2"": 0}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1228080038.687993,h09,a5207ea9b396387a20b569459a6908f3ba91f0ec4890eb1b0ea593ebf517f4b2,d7fbfa515d72500fe5cfe48727cd5716ea32717f96067ea2a557a9392db47dab,2,2,2,2,0,2,2,ee922590fd4e730b1a5275528e2b6ff814c3f4773ecfb160d703fe97ae0351eb
E2A_CRACKERS_A080,LA-0409,409,d913442f3337a0a02afd4970b676443ebc901b83c7b357c423a98df6473ae779,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,6962b6f139065adfb28777c6b1ed4fa9bfdd5468b7daa968721d89f8718e032e,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 150715385.9107441, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 33114171.322131846, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 0, ""2"": 1}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1231419739.389715,h09,c37d1ca6d703de6f61b9598606b9185cf0b57bc293c5d8be613c029d827910d1,79f428bfb2ae50c010b28b0339fa0dd4c8213f2679f4f348440cf7931c9f5482,2,2,1,1,0,1,1,ed9fc172c599850707610088f0463b0daf9a77c33e7007c4da13c702e547006b
E2A_CRACKERS_A080,LA-0412,412,9ab8fd65493da1befdf9f5030c1af0a210ea1e451d00cea6e6afb5ad755b260f,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3935e2e492fe7b9d289d2d8fab28a1fc147fce06fe717e7b596cea9b018a230f,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 126733774.16514707, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 24426419.529480077, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 0, ""2"": 1}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1228936222.6248813,h09,5dd4d0a3449bb616068beb96525a3a38f62a047145bd00ed10b3739135f76015,8ef91e61c37940875f0d8d810fbbf3bc7b32b2c5ad20c0764f58a28182ccf43e,2,2,1,1,0,1,1,4f3e007e41cee83e7758311a1d25d3b0d6e8e0da716d4dee056c969674bb4841
E2A_CRACKERS_A080,LA-0436,436,1e77197beadf8e9a715f7bb85ef8f315c51adce8c616488cfab3d9650af78639,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3ead19109ec44e5c4847beee173493c4798fda863b2622a650046deca08ecef0,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 82874434.7542346, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 22641501.762942478, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 0, ""2"": 1}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1234893907.6729505,h09,49167b35eec61d560f2b378453cc913ae994302500d2f81079a5e09608ddc8da,a26700e55490add1b081db0711cc5e9ad40a6f938f98a4f075ab60b5d002496f,2,2,2,2,0,2,2,8dcb895565b1c96d3a56de262695a2e0c3f32a3d5f3ecede0ca6902e77ef2797
E2A_CRACKERS_A080,LA-0447,447,371254fb910af829f6e7a6d45923de5b40c44f36af06cf93e77a1399057a5a62,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3a78e623436de33173cc9c71e1add9014e991d1d7f5061ab47b99e0442b287c4,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 110517848.85975525, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 19232156.706875805, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 0, ""2"": 1}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1226760234.710439,h09,99b4f8a6731a324a56fb88906b96866067678e3408fc85544753ae1d52d48df6,7a546161e42aa4f972d47e9eaaf2034cf9e9f65c0076b3dee9ec3a15798f855d,2,2,1,1,0,1,1,03191f39d4134ead4662116343248ddf29d972e0413808288c21e7d55aac6b82
E2A_CRACKERS_A080,LA-0476,476,2c38ba8603b19625d68e15fb19eabb6ac6deee09658303618a7ec46323718de4,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,d442b8d3150f38dacf33a5b67ed9127b1cde10201ddaa1c1e1529f17bf01d6b3,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 73253221.31928018, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 20485404.1913688, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 0, ""2"": 1}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1235223020.4996593,h09,afeb46072c62081f246e341c34c5955338ceebc25186e0d6c870efc13f168cb6,98e1ad1c6c769bac6472be14dccf5fb3c660768b6cb493dcdfdd1a0def9e4735,2,2,1,1,0,1,1,c0ccef762c7f0b118d8ea99744010e59d96adec1f6d8af7e5cd91099bd728add
E2A_CRACKERS_A080,LA-0496,496,9d697be546915ba9e9c742825e409d88ae9ad0b34a692676c63c615990de25f8,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,53fe4cd7c73a754d7fa9f205d36b7f30ad6d8797262fc87c4afd959fbe9242dd,"{""Crackers"": 0.0, ""Seasonal Influenza Vaccine"": 0.0, ""Water"": 0.0}","{""Crackers"": {""0"": 200490993.00056395, ""1"": 0.0, ""2"": 0.0}, ""Seasonal Influenza Vaccine"": {""0"": 0.0, ""1"": 0.0, ""2"": 0.0}, ""Water"": {""0"": 12714104.851378487, ""1"": 0.0, ""2"": 0.0}}","{""Crackers"": {""0"": 1, ""1"": 0, ""2"": 0}, ""Seasonal Influenza Vaccine"": {""0"": 0, ""1"": 0, ""2"": 1}, ""Water"": {""0"": 1, ""1"": 0, ""2"": 0}}",1187684348.3733017,h09,7e3326add50fe7ce4b32e2eb81ae67d0c62d16b1238a3f11d7df4c5ce1200ff4,0ddd1f94e4f8f32f453af095f9d33504342e0d9632780fce89fe5fa7b3e76f3b,2,2,1,1,0,1,1,15f997e6cd0a1579e6de5279af564a1c6929b02340e063205acc6f0f159b01cb
