event_id,source_storm_id,storm_name,season_year,storm_start_date,storm_end_date,event_date,two_week_period,storm_lifetime_category,storm_lifetime_severity,historical_category,severity_class,country_impact_start_date,country_impact_end_date,country_impact_date,country_impact_date_status,country_impact_date_basis,country_impact_category,country_impact_category_status,country_impact_category_basis,country_impact_severity,affected_country,affected_country_code,evidence_basis,evidence_ids,no_affected,no_affected_status,total_affected,total_affected_status,event_year_population,population_unit,no_affected_pct_population,total_affected_pct_population,native_demand_basis,native_demand_value,native_demand_unit,demand_cap,source_dataset,source_reference,source_locator,provenance_class,reconstruction_status,transformation_rule,notes
AL092011,AL092011,IRENE,2011,2011-08-21,2011-08-30,2011-08-21,,H3,Strong,H3,Strong,2011-08-21,2011-08-21,2011-08-21,RESOLVED,CHN_EXPLICIT_DATE,H1,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,British Virgin Islands,VGB,CHN,CHN-TUAN-20110821-061|CHN-TUPJ-20110821-061|CHN-TUVG-20110821-059,,MISSING,,MISSING,28710,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TUAN_ALL_ISL|CHN_CURRENT_TUPJ_ALL_ISL|CHN_CURRENT_TUVG_ALL_ISL,TUAN_all_isl.htm:storm_row:61|TUPJ_all_isl.htm:storm_row:61|TUVG_all_isl.htm:storm_row:59,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL112011,AL112011,JOSE,2011,2011-08-26,2011-08-29,2011-08-26,,TS_OR_LOWER,Mild,TS_OR_LOWER,Mild,2011-08-28,2011-08-28,2011-08-28,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Bermuda,BMU,CHN,CHN-TXKF-20110828-062,,MISSING,,MISSING,63733,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TXKF_ALL_ISL,TXKF_all_isl.htm:storm_row:62,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL142011,AL142011,MARIA,2011,2011-09-06,2011-09-16,2011-09-06,,H1,Mild,H1,Mild,2011-09-11,2011-09-11,2011-09-11,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Anguilla,AIA,CHN,CHN-TQPF-20110911-060,,MISSING,,MISSING,13569,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TQPF_ALL_ISL,TQPF_all_isl.htm:storm_row:60,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL142011,AL142011,MARIA,2011,2011-09-06,2011-09-16,2011-09-06,,H1,Mild,H1,Mild,2011-09-10,2011-09-10,2011-09-10,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Antigua and Barbuda,ATG,CHN,CHN-TABA-20110910-058|CHN-TAPA-20110910-061,,MISSING,,MISSING,86332,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TABA_ALL_ISL|CHN_CURRENT_TAPA_ALL_ISL,TABA_all_isl.htm:storm_row:58|TAPA_all_isl.htm:storm_row:61,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL142011,AL142011,MARIA,2011,2011-09-06,2011-09-16,2011-09-06,,H1,Mild,H1,Mild,2011-09-10,2011-09-10,2011-09-10,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Saint Kitts and Nevis,KNA,CHN,CHN-TKNV-20110910-061|CHN-TKPK-20110910-060,,MISSING,,MISSING,46886,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL|CHN_CURRENT_TKPK_ALL_ISL,TKNV_all_isl.htm:storm_row:61|TKPK_all_isl.htm:storm_row:60,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL142011,AL142011,MARIA,2011,2011-09-06,2011-09-16,2011-09-06,,H1,Mild,H1,Mild,2011-09-10,2011-09-10,2011-09-10,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Montserrat,MSR,CHN,CHN-TKMN-20110910-061,,MISSING,,MISSING,4822,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKMN_ALL_ISL,TKMN_all_isl.htm:storm_row:61,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL142011,AL142011,MARIA,2011,2011-09-06,2011-09-16,2011-09-06,,H1,Mild,H1,Mild,2011-09-11,2011-09-11,2011-09-11,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,British Virgin Islands,VGB,CHN,CHN-TUAN-20110911-062|CHN-TUPJ-20110911-062|CHN-TUVG-20110911-060,,MISSING,,MISSING,28710,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TUAN_ALL_ISL|CHN_CURRENT_TUPJ_ALL_ISL|CHN_CURRENT_TUVG_ALL_ISL,TUAN_all_isl.htm:storm_row:62|TUPJ_all_isl.htm:storm_row:62|TUVG_all_isl.htm:storm_row:60,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL032012,AL032012,CHRIS,2012,2012-06-17,2012-06-24,2012-06-17,,H1,Mild,H1,Mild,2012-06-17,2012-06-17,2012-06-17,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Bermuda,BMU,CHN,CHN-TXKF-20120617-063,,MISSING,,MISSING,63646,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TXKF_ALL_ISL,TXKF_all_isl.htm:storm_row:63,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL052012,AL052012,ERNESTO,2012,2012-08-01,2012-08-10,2012-08-01,,H2,Mild,H2,Mild,2012-08-08,2012-08-08,2012-08-08,RESOLVED,CHN_EXPLICIT_DATE,H2,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Belize,BLZ,CHN,CHN-MZAC-20120808-047,,MISSING,,MISSING,334414,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MZAC_ALL_ISL,MZAC_all_isl.htm:storm_row:47,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL052012,AL052012,ERNESTO,2012,2012-08-01,2012-08-10,2012-08-01,,H2,Mild,H2,Mild,2012-08-03,2012-08-03,2012-08-03,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Barbados,BRB,CHN,CHN-TBPB-20120803-055,,MISSING,,MISSING,276938,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TBPB_ALL_ISL,TBPB_all_isl.htm:storm_row:55,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL052012,AL052012,ERNESTO,2012,2012-08-01,2012-08-10,2012-08-01,,H2,Mild,H2,Mild,2012-08-03,2012-08-03,2012-08-03,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Saint Lucia,LCA,CHN,CHN-TLPC-20120803-057,,MISSING,,MISSING,172586,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TLPC_ALL_ISL,TLPC_all_isl.htm:storm_row:57,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL052012,AL052012,ERNESTO,2012,2012-08-01,2012-08-10,2012-08-01,,H2,Mild,H2,Mild,2012-08-03,2012-08-03,2012-08-03,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Saint Vincent and the Grenadines,VCT,CHN,CHN-TVSV-20120803-054,,MISSING,,MISSING,108736,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TVSV_ALL_ISL,TVSV_all_isl.htm:storm_row:54,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL092012,AL092012,ISAAC,2012,2012-08-20,2012-09-01,2012-08-20,,H1,Mild,H1,Mild,2012-08-22,2012-08-22,2012-08-22,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Dominica,DMA,CHN,CHN-TDPD-20120822-060,,MISSING,,MISSING,69118,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TDPD_ALL_ISL,TDPD_all_isl.htm:storm_row:60,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL092012,AL092012,ISAAC,2012,2012-08-20,2012-09-01,2012-08-20,,H1,Mild,H1,Mild,2012-08-25,2012-08-29,2012-08-25,RESOLVED,CHN_DATE_WITHIN_EMDAT_WINDOW,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Haiti,HTI,BOTH,CHN-MTPP-20120825-040|EMDAT-2012-0313-HTI,8000,OBSERVED,8007,OBSERVED,10069770,persons,0.079446,0.079515,NOT_GENERATED_R6I_SCOPE,,,,CHN+EM_DAT,CHN_CURRENT_MTPP_ALL_ISL|EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,MTPP_all_isl.htm:storm_row:40|row:566,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL172012,AL172012,RAFAEL,2012,2012-10-12,2012-10-26,2012-10-12,,H1,Mild,H1,Mild,2012-10-14,2012-10-14,2012-10-14,RESOLVED,CHN_EXPLICIT_DATE,H1,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Anguilla,AIA,CHN,CHN-TQPF-20121014-061,,MISSING,,MISSING,13379,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TQPF_ALL_ISL,TQPF_all_isl.htm:storm_row:61,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL172012,AL172012,RAFAEL,2012,2012-10-12,2012-10-26,2012-10-12,,H1,Mild,H1,Mild,2012-10-14,2012-10-14,2012-10-14,RESOLVED,CHN_EXPLICIT_DATE,H1,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Saint Kitts and Nevis,KNA,CHN,CHN-TKNV-20121014-062|CHN-TKPK-20121014-061,,MISSING,,MISSING,47033,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL|CHN_CURRENT_TKPK_ALL_ISL,TKNV_all_isl.htm:storm_row:62|TKPK_all_isl.htm:storm_row:61,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL172012,AL172012,RAFAEL,2012,2012-10-12,2012-10-26,2012-10-12,,H1,Mild,H1,Mild,2012-10-14,2012-10-14,2012-10-14,RESOLVED,CHN_EXPLICIT_DATE,H1,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,British Virgin Islands,VGB,CHN,CHN-TUAN-20121014-063|CHN-TUPJ-20121014-063|CHN-TUVG-20121014-061,,MISSING,,MISSING,30345,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TUAN_ALL_ISL|CHN_CURRENT_TUPJ_ALL_ISL|CHN_CURRENT_TUVG_ALL_ISL,TUAN_all_isl.htm:storm_row:63|TUPJ_all_isl.htm:storm_row:63|TUVG_all_isl.htm:storm_row:61,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL182012,AL182012,SANDY,2012,2012-10-21,2012-10-31,2012-10-21,,H3,Strong,H3,Strong,,,,CONFLICT,MULTIPLE_CHN_DATES,H3,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Strong,Bahamas,BHS,BOTH,CHN-MYAB-20121026-083|CHN-MYEG-20121025-055|CHN-MYSM-20121025-062|EMDAT-2012-0410-BHS,,MISSING,,MISSING,375469,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CHN+EM_DAT,CHN_CURRENT_MYAB_ALL_ISL|CHN_CURRENT_MYEG_ALL_ISL|CHN_CURRENT_MYSM_ALL_ISL|EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,MYAB_all_isl.htm:storm_row:83|MYEG_all_isl.htm:storm_row:55|MYSM_all_isl.htm:storm_row:62|row:306,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL182012,AL182012,SANDY,2012,2012-10-21,2012-10-31,2012-10-21,,H3,Strong,H3,Strong,2012-10-24,2012-10-26,,INTERVAL_ONLY,EMDAT_DATE_WINDOW,H3,RESOLVED,MAX_HURDAT_CATEGORY_WITHIN_EMDAT_IMPACT_WINDOW,Strong,Haiti,HTI,EMDAT,EMDAT-2012-0410-HTI,168500,OBSERVED,201850,OBSERVED,10069770,persons,1.673325,2.004515,NOT_GENERATED_R6I_SCOPE,,,,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:339,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL182012,AL182012,SANDY,2012,2012-10-21,2012-10-31,2012-10-21,,H3,Strong,H3,Strong,2012-10-24,2012-10-24,,CONFLICT,CHN_EMDAT_DATE_CONFLICT,H3,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Strong,Jamaica,JAM,BOTH,CHN-MKJP-20121025-048|EMDAT-2012-0410-JAM,218850,OBSERVED,218850,OBSERVED,2772430,persons,7.893797,7.893797,NOT_GENERATED_R6I_SCOPE,,,,CHN+EM_DAT,CHN_CURRENT_MKJP_ALL_ISL|EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,MKJP_all_isl.htm:storm_row:48|row:365,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL032013,AL032013,CHANTAL,2013,2013-07-07,2013-07-10,2013-07-07,,TS_OR_LOWER,Mild,TS_OR_LOWER,Mild,2013-07-09,2013-07-09,2013-07-09,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Barbados,BRB,CHN,CHN-TBPB-20130709-056,,MISSING,,MISSING,277665,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TBPB_ALL_ISL,TBPB_all_isl.htm:storm_row:56,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL032013,AL032013,CHANTAL,2013,2013-07-07,2013-07-10,2013-07-07,,TS_OR_LOWER,Mild,TS_OR_LOWER,Mild,2013-07-09,2013-07-09,2013-07-09,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Saint Lucia,LCA,CHN,CHN-TLPC-20130709-058,,MISSING,,MISSING,173369,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TLPC_ALL_ISL,TLPC_all_isl.htm:storm_row:58,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL072013,AL072013,GABRIELLE,2013,2013-09-04,2013-09-13,2013-09-04,,TS_OR_LOWER,Mild,TS_OR_LOWER,Mild,2013-09-11,2013-09-11,2013-09-11,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Bermuda,BMU,CHN,CHN-TXKF-20130911-064,,MISSING,,MISSING,63574,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TXKF_ALL_ISL,TXKF_all_isl.htm:storm_row:64,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL032014,AL032014,BERTHA,2014,2014-07-29,2014-08-09,2014-07-29,,H1,Mild,H1,Mild,2014-08-02,2014-08-02,2014-08-02,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Dominica,DMA,CHN,CHN-TDPD-20140802-061,,MISSING,,MISSING,70373,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TDPD_ALL_ISL,TDPD_all_isl.htm:storm_row:61,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL032014,AL032014,BERTHA,2014,2014-07-29,2014-08-09,2014-07-29,,H1,Mild,H1,Mild,2014-08-01,2014-08-01,2014-08-01,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Saint Lucia,LCA,CHN,CHN-TLPC-20140801-059,,MISSING,,MISSING,174138,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TLPC_ALL_ISL,TLPC_all_isl.htm:storm_row:59,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL032014,AL032014,BERTHA,2014,2014-07-29,2014-08-09,2014-07-29,,H1,Mild,H1,Mild,2014-08-03,2014-08-03,2014-08-03,RESOLVED,CHN_EXPLICIT_DATE,H1,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Turks and Caicos Islands,TCA,CHN,CHN-MBGT-20140803-056|CHN-MBPV-20140803-063|CHN-MBSC-20140803-056,,MISSING,,MISSING,35050,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBGT_ALL_ISL|CHN_CURRENT_MBPV_ALL_ISL|CHN_CURRENT_MBSC_ALL_ISL,MBGT_all_isl.htm:storm_row:56|MBPV_all_isl.htm:storm_row:63|MBSC_all_isl.htm:storm_row:56,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
